cik,ticker,title
946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC
711404,COO,"COOPER COMPANIES, INC."
849399,SYMC,SYMANTEC CORP
743316,MXIM,MAXIM INTEGRATED PRODUCTS INC
1303652,DATA,Tableau Software Inc
1535527,CRWD,"CrowdStrike Holdings, Inc."
1439124,EBR,BRAZILIAN ELECTRIC POWER CO
789570,MGM,MGM Resorts International
1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
60086,L,LOEWS CORP
817411,POFNF,POWER FINANCIAL CORP /FI
1097149,ALGN,ALIGN TECHNOLOGY INC
2809,AEM,AGNICO EAGLE MINES LTD
912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.
1335258,LYV,"Live Nation Entertainment, Inc."
49196,HBAN,HUNTINGTON BANCSHARES INC/MD
1306830,CE,Celanese Corp
1437107,DISCK,"Discovery, Inc."
1015650,SKM,SK TELECOM CO LTD
1161125,BCH,BANK OF CHILE
1759509,LYFT,"Lyft, Inc."
1437107,DISCB,"Discovery, Inc."
1437107,DISCA,"Discovery, Inc."
1086222,AKAM,AKAMAI TECHNOLOGIES INC
1093557,DXCM,DEXCOM INC
1000697,WAT,WATERS CORP /DE/
46080,HAS,"HASBRO, INC."
1130310,CNP,CENTERPOINT ENERGY INC
23217,CAG,CONAGRA BRANDS INC.
74208,UDR,"UDR, Inc."
1567094,CNHI,CNH Industrial N.V.
1022079,DGX,QUEST DIAGNOSTICS INC
1124140,EXAS,EXACT SCIENCES CORP
1170010,KMX,CARMAX INC
925428,GGDVF,GUANGDONG INVESTMENT LTD /FI
831259,FCX,FREEPORT-MCMORAN INC
29905,DOV,DOVER Corp
38777,BEN,FRANKLIN RESOURCES INC
1089642,UPMKY,UPM KYMMENE CORP
1524472,XYL,Xylem Inc.
1137789,STX,Seagate Technology plc
1279363,WCG,"WELLCARE HEALTH PLANS, INC."
887225,KEP,KOREA ELECTRIC POWER CORP
906163,NVR,NVR INC
1403568,ULTA,"Ulta Beauty, Inc."
1039610,EDPFY,EDP ENERGIAS DE PORTUGAL SA
1579298,BURL,"Burlington Stores, Inc."
813762,IEP,ICAHN ENTERPRISES L.P.
1163653,NMR,NOMURA HOLDINGS INC
1722608,IQ,"iQIYI, Inc."
1027552,BSAC,BANCO SANTANDER CHILE
16732,CPB,CAMPBELL SOUP CO
1048477,BMRN,BIOMARIN PHARMACEUTICAL INC
1766502,CHWY,"Chewy, Inc."
1590955,PAYC,"Paycom Software, Inc."
1703399,SE,Sea Ltd
1262039,FTNT,"Fortinet, Inc."
1190723,TS,TENARIS SA
40987,GPC,GENUINE PARTS CO
1660134,OKTA,"Okta, Inc."
1374310,CBOE,"Cboe Global Markets, Inc."
878927,ODFL,"OLD DOMINION FREIGHT LINE, INC."
721371,CAH,CARDINAL HEALTH INC
943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP
1278021,MKTX,MARKETAXESS HOLDINGS INC
1160110,VEOEY,VEOLIA ENVIRONNEMENT
1115828,EBKOF,ERSTE GROUP BANK AG /FI
1764925,WORK,"Slack Technologies, Inc."
800928,NDVLY,NEW WORLD DEVELOPMENT CO LTD /FI
1434265,GMAB,GENMAB A/S
1406234,BIP,Brookfield Infrastructure Partners L.P.
912593,SUI,SUN COMMUNITIES INC
859737,HOLX,HOLOGIC INC
1560385,LSXMA,Liberty Media Corp
1445930,KB,KB Financial Group Inc.
1560385,LSXMK,Liberty Media Corp
1560385,LSXMB,Liberty Media Corp
11544,WRB,BERKLEY W R CORP
352915,UHS,UNIVERSAL HEALTH SERVICES INC
4127,SWKS,"SKYWORKS SOLUTIONS, INC."
731802,ATO,ATMOS ENERGY CORP
54480,KSU,KANSAS CITY SOUTHERN
40729,ALLY,Ally Financial Inc.
1323404,WPM,Wheaton Precious Metals Corp.
21175,CNA,CNA FINANCIAL CORP
919597,TTNDF,TECHTRONIC INDUSTRIES CO LTD /FI
18926,CTL,"CENTURYLINK, INC"
1206571,IAUGF,INSURANCE AUSTRALIA GROUP LTD
1572910,PSXP,PHILLIPS 66 PARTNERS LP
1083230,KPCPF,KASIKORNBANK PUBLIC CO LTD/FI
1049183,ACRFF,ACCOR
832101,IEX,IDEX CORP /DE/
919597,TTNDY,TECHTRONIC INDUSTRIES CO LTD /FI
915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
910631,KOF,COCA COLA FEMSA SAB DE CV
912505,ENIA,ENEL AMERICAS S.A.
1131345,NVZMF,NOVOZYMES AS/FI
1757898,STE,STERIS plc
746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC
877890,CTXS,CITRIX SYSTEMS INC
916365,TSCO,TRACTOR SUPPLY CO /DE/
352541,LNT,ALLIANT ENERGY CORP
1174922,WYNN,WYNN RESORTS LTD
1043219,NLY,ANNALY CAPITAL MANAGEMENT INC
1690820,CVNA,CARVANA CO.
1336920,LDOS,"Leidos Holdings, Inc."
1331875,FNF,"Fidelity National Financial, Inc."
1578526,MHGVY,Marine Harvest ASA
1002047,NTAP,"NetApp, Inc."
1070750,HST,"HOST HOTELS & RESORTS, INC."
749251,IT,GARTNER INC
895417,ELS,EQUITY LIFESTYLE PROPERTIES INC
52988,JEC,JACOBS ENGINEERING GROUP INC /DE/
1402436,SSNC,SS&C Technologies Holdings Inc
6201,AAL,American Airlines Group Inc.
91419,SJM,J M SMUCKER Co
783280,DRE,DUKE REALTY CORP
1513845,YNDX,Yandex N.V.
51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC
62996,MAS,MASCO CORP /DE/
728535,JBHT,HUNT J B TRANSPORT SERVICES INC
818479,XRAY,DENTSPLY SIRONA Inc.
314590,SSL,SASOL LTD
24545,TAP,MOLSON COORS BREWING CO
899689,VNO,VORNADO REALTY TRUST
732834,CLR,"CONTINENTAL RESOURCES, INC"
4281,ARNC,Arconic Inc.
1609711,GDDY,GoDaddy Inc.
1038683,RYAAY,RYANAIR HOLDINGS PLC
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC."
1050952,PUBGY,PUBLICIS GROUPE SA
858446,ICHGF,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
922621,ERIE,ERIE INDEMNITY CO
1681459,FTI,TechnipFMC plc
1384905,RNG,"RingCentral, Inc."
1094285,TDY,TELEDYNE TECHNOLOGIES INC
72207,NBL,NOBLE ENERGY INC
84839,ROL,ROLLINS INC
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
37785,FMC,FMC CORP
779152,JKHY,HENRY JACK & ASSOCIATES INC
720005,RJF,RAYMOND JAMES FINANCIAL INC
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.
801645,MARUF,MARUBENI CORP /FI
1616707,W,Wayfair Inc.
910606,REG,REGENCY CENTERS CORP
1179493,NURAF,NOMURA RESEARCH INSTITUTE LTD
59558,LNC,LINCOLN NATIONAL CORP
1071371,CIB ,BANCOLOMBIA SA
1060736,SGEN,SEATTLE GENETICS INC /WA
1475260,CVE,CENOVUS ENERGY INC.
719739,SIVB,SVB FINANCIAL GROUP
1111711,NI,NISOURCE INC.
1163417,DVDCF,DAVIDE CAMPARI MILANO SPA
1131652,TOKUF,TOKYU CORP
1038683,RYAOF,RYANAIR HOLDINGS PLC
105770,WST,WEST PHARMACEUTICAL SERVICES INC
775368,Y,ALLEGHANY CORP /DE
217346,TXT,TEXTRON INC
1100412,ARRY,ARRAY BIOPHARMA INC
877212,ZBRA,ZEBRA TECHNOLOGIES CORP
1068074,BKKPF,BANGKOK BANK PUBLIC CO LTD /FI
1423902,WES,"Western Midstream Partners, LP"
98246,TIF,TIFFANY & CO
800954,OMRNF,OMRON CORP /FI
874766,HGH,"HARTFORD FINANCIAL SERVICES GROUP, INC."
1324404,CF,"CF Industries Holdings, Inc."
764622,PNW,PINNACLE WEST CAPITAL CORP
1527636,ATHM,Autohome Inc.
1352010,EPAM,"EPAM Systems, Inc."
909327,SUZ,Suzano S.A.
1002638,OTEX,OPEN TEXT CORP
861966,SVYSF,SOLVAY SA /FI
1333986,EQH,"AXA Equitable Holdings, Inc."
906345,CPT,CAMDEN PROPERTY TRUST
1055160,MFO,"MFA FINANCIAL, INC."
1623613,MYL,Mylan N.V.
1339947,VIAB,Viacom Inc.
79282,BRO,"BROWN & BROWN, INC."
884614,UGI,UGI CORP /PA/
932872,SJR,SHAW COMMUNICATIONS INC
1679273,LW,"Lamb Weston Holdings, Inc."
1127248,EMRAF,EMERA INC
800954,OMRNY,OMRON CORP /FI
1015780,ETFC,E TRADE FINANCIAL CORP
1443646,BAH,Booz Allen Hamilton Holding Corp
1339947,VIA,Viacom Inc.
1042046,AFGE,AMERICAN FINANCIAL GROUP INC
1421876,GLPG,GALAPAGOS NV
1013237,FDS,FACTSET RESEARCH SYSTEMS INC
1159152,JHX,James Hardie Industries plc
1671933,TTD,"Trade Desk, Inc."
1713443,KL,Kirkland Lake Gold Ltd.
1483994,HTHT,Huazhu Group Ltd
1584509,ARMK,Aramark
1020500,PMMAF,PUMA AG RUDOLF DASSLER SPORT /FI
947357,BLMIF,BANK LEUMI LE ISRAEL BM
12208,BIO,"BIO-RAD LABORATORIES, INC."
203383,TTDKF,TDK CORP
1465112,DTV,DIRECTV
874761,AES,AES CORP
886986,TECK,TECK RESOURCES LTD
898174,RGA,REINSURANCE GROUP OF AMERICA INC
1041668,ZNH,CHINA SOUTHERN AIRLINES CO LTD
320335,GL,GLOBE LIFE INC.
101778,MRO,MARATHON OIL CORP
1158449,AAP,ADVANCE AUTO PARTS INC
1595761,WB,WEIBO Corp
919295,JGSHF,JG SUMMIT HOLDINGS INC /FI
860731,TYL,TYLER TECHNOLOGIES INC
898174,RZA,REINSURANCE GROUP OF AMERICA INC
1122535,TLTZF,TELE2 AB
34903,FRT,FEDERAL REALTY INVESTMENT TRUST
1655210,BYND,"BEYOND MEAT, INC."
825981,SNLAF,SINO LAND CO LTD/FI/ /FI
1095073,RE,EVEREST RE GROUP LTD
871459,DFILF,DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI
8818,AVY,Avery Dennison Corp
1122411,ASX,"ASE Technology Holding Co., Ltd."
203527,VAR,VARIAN MEDICAL SYSTEMS INC
814547,FICO,FAIR ISAAC CORP
864749,TRMB,TRIMBLE INC.
1069202,LII,LENNOX INTERNATIONAL INC
1003935,NICE,NICE Ltd.
1739104,ELAN,Elanco Animal Health Inc
939383,TSGTF,TSINGTAO BREWERY CO LTD /FI
1365135,WU,Western Union CO
75677,PKG,PACKAGING CORP OF AMERICA
1722482,AVTR,"Avantor, Inc."
1507385,VER,"VEREIT, Inc."
28412,CMA,COMERICA INC /NEW/
1286681,DPZ,DOMINOS PIZZA INC
1110649,FBR,Fibria Celulose S.A.
920760,LENB,LENNAR CORP /NEW/
1090012,DVN,DEVON ENERGY CORP/DE
1001474,KKPNF,KONINKLIJKE KPN N V
78128,WTR,AQUA AMERICA INC
822416,PHM,PULTEGROUP INC/MI/
927066,DVA,DAVITA INC.
1178670,ALNY,"ALNYLAM PHARMACEUTICALS, INC."
1000228,HSIC,HENRY SCHEIN INC
915389,EMN,EASTMAN CHEMICAL CO
1020569,IRM,IRON MOUNTAIN INC
1030475,CEA,CHINA EASTERN AIRLINES CORP LTD
1013871,NRG,"NRG ENERGY, INC."
1067428,AU,ANGLOGOLD ASHANTI LTD
1437578,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.
1758730,TW,Tradeweb Markets Inc.
97210,TER,"TERADYNE, INC"
914475,NBIX,NEUROCRINE BIOSCIENCES INC
31791,PKI,PERKINELMER INC
1042046,AFG,AMERICAN FINANCIAL GROUP INC
95227,SMTOY,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/
1627014,BKI,"Black Knight, Inc."
812011,MTN,VAIL RESORTS INC
940896,ORKLF,ORKLA ASA /FI
751364,NNN,"NATIONAL RETAIL PROPERTIES, INC."
940896,ORKLY,ORKLA ASA /FI
1005284,OLED,UNIVERSAL DISPLAY CORP \PA\
106640,WHR,WHIRLPOOL CORP /DE/
845033,OGFGF,ORIGIN ENERGY LTD
1120557,SEOAY,STORA ENSO CORP
350894,SEIC,SEI INVESTMENTS CO
1656936,MGP,MGM Growth Properties LLC
1732845,WRK,WestRock Co
1067701,URI,"UNITED RENTALS, INC."
1651308,BGNE,"BeiGene, Ltd."
1580608,SC,Santander Consumer USA Holdings Inc.
1665918,USFD,US Foods Holding Corp.
1423689,AGNCB,AGNC Investment Corp.
1688568,DXC,DXC Technology Co
1579241,ALLE,Allegion plc
1062579,DOX,AMDOCS LTD
1309108,WEX,WEX Inc.
885550,CACC,CREDIT ACCEPTANCE CORP
1389170,TRGP,Targa Resources Corp.
110621,RPM,RPM INTERNATIONAL INC/DE/
888491,OHI,OMEGA HEALTHCARE INVESTORS INC
1289688,JCYCF,Jardine Cycle & Carriage Ltd.
851968,MHK,MOHAWK INDUSTRIES INC
1005511,GPFOF,GRUPO FINANCIERO INBURSA S.A.B. DE C.V.
1145197,PODD,INSULET CORP
1300482,CPL,CPFL Energy INC
929940,AZPN,ASPEN TECHNOLOGY INC /DE/
1219601,CCK,CROWN HOLDINGS INC
1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
874015,IONS,IONIS PHARMACEUTICALS INC
815094,ABMD,ABIOMED INC
1364885,SPR,"Spirit AeroSystems Holdings, Inc."
1112439,RANJF,RANDSTAD HOLDING NV /FI
929058,HNP,HUANENG POWER INTERNATIONAL INC
1463172,ZEN,"Zendesk, Inc."
1538990,STOR,STORE CAPITAL Corp
6769,APA,APACHE CORP
1611820,LN,LINE Corp
1021635,OGE,OGE ENERGY CORP.
1021860,NOV,NATIONAL OILWELL VARCO INC
791915,CY,CYPRESS SEMICONDUCTOR CORP /DE/
89089,SCI,SERVICE CORP INTERNATIONAL
1604778,QRVO,"Qorvo, Inc."
1698287,BSMX,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
1261333,DOCU,"DOCUSIGN, INC."
1575965,GLPI,"Gaming & Leisure Properties, Inc."
85535,RGLD,ROYAL GOLD INC
913144,RNR,RENAISSANCERE HOLDINGS LTD
938323,PSO,PEARSON PLC
1553023,CONE,CyrusOne Inc.
1423689,AGNC,AGNC Investment Corp.
1403528,OAK,"Oaktree Capital Group, LLC"
1336917,UAA,"Under Armour, Inc."
91440,SNA,SNAP-ON Inc
1564708,NWSA,NEWS CORP
1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP
818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD
1072397,BZLFY,BUNZL PLC
1564708,NWS,NEWS CORP
1336917,UA,"Under Armour, Inc."
1287865,MPW,MEDICAL PROPERTIES TRUST INC
1065696,LKQ,LKQ CORP
790051,CSL,CARLISLE COMPANIES INC
1645113,NVCR,NovoCure Ltd
885639,KSS,KOHLS Corp
1060373,ICLR,ICON PUBLIC LTD CO
202467,MKTAY,MAKITA CORP
1737927,CGC,Canopy Growth Corp
801166,PWCDF,Power Corp of Canada
1525494,WUBA,58.com Inc.
1179929,MOH,"MOLINA HEALTHCARE, INC."
1029199,EEFT,EURONET WORLDWIDE INC
1287750,ARCC,ARES CAPITAL CORP
1158838,ATEYY,ADVANTEST CORP
72331,NDSN,NORDSON CORP
1043604,JNPR,JUNIPER NETWORKS INC
1527166,CG,Carlyle Group L.P.
769218,AEG,AEGON NV
1504764,AVAL,Grupo Aval Acciones Y Valores S.A.
1608249,ZAYO,"Zayo Group Holdings, Inc."
879101,KIM,KIMCO REALTY CORP
1161611,ACH,ALUMINUM CORP OF CHINA LTD
1745431,STNE,StoneCo Ltd.
1385867,COUP,Coupa Software Inc
1507615,ANDX,ANDEAVOR LOGISTICS LP
1262823,WLK,WESTLAKE CHEMICAL CORP
1404655,HUBS,HUBSPOT INC
1477294,ST,Sensata Technologies Holding plc
921112,LPT,LIBERTY PROPERTY TRUST
91142,AOS,SMITH A O CORP
737758,TTC,TORO CO
1689923,AYX,"Alteryx, Inc."
857005,PTC,PTC INC.
1048695,FFIV,"F5 NETWORKS, INC."
1023027,SCRYY,SCOR
858339,CZR,CAESARS ENTERTAINMENT Corp
51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC."
851346,KPELY,KEPPEL CORPORATION LTD /FI
1597553,SAGE,"Sage Therapeutics, Inc."
945841,POOL,POOL CORP
1025996,KRC,KILROY REALTY CORP
851205,CGNX,COGNEX CORP
937556,MASI,MASIMO CORP
1144519,BG,Bunge LTD
802481,PPC,PILGRIMS PRIDE CORP
769218,AEGOF,AEGON NV
896622,ATR,APTARGROUP INC
1090425,LAMR,LAMAR ADVERTISING CO/NEW
1015820,QGEN,QIAGEN NV
1232143,YAMCF,YAMAHA CORP
1428875,SERV,SERVICEMASTER GLOBAL HOLDINGS INC
1610601,MOMO,Momo Inc.
1398659,G,Genpact LTD
1468174,H,Hyatt Hotels Corp
42888,GGG,GRACO INC
1596783,CTLT,"Catalent, Inc."
914208,IVZ,Invesco Ltd.
48039,HFC,HollyFrontier Corp
1562401,AMH,American Homes 4 Rent
766421,ALK,"ALASKA AIR GROUP, INC."
922864,AIV,APARTMENT INVESTMENT & MANAGEMENT CO
1492633,NLSN,Nielsen Holdings plc
1267238,AIZ,ASSURANT INC
109380,ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
1261313,CDUTF,CANADIAN UTILITIES LTD
899577,BKEAF,BANK OF EAST ASIA LTD /FI
858470,COG,CABOT OIL & GAS CORP
1528396,GWRE,"Guidewire Software, Inc."
885590,BHC,Bausch Health Companies Inc.
1061894,GIL,Gildan Activewear Inc.
1527469,ATH,Athene Holding Ltd
1378789,AER,AerCap Holdings N.V.
852933,CRZBY,COMMERZBANK AKTIENGESELLSCHAFT /FI
1511737,UI,Ubiquiti Inc.
1024305,COTY,COTY INC.
1097864,ON,ON SEMICONDUCTOR CORP
1049724,DLAKY,DEUTSCHE LUFTHANSA A G /FI
1364250,DEI,Douglas Emmett Inc
1285785,MOS,MOSAIC CO
1632127,CABO,"Cable One, Inc."
1122491,BRFS,BRF S.A.
1535929,VOYA,"Voya Financial, Inc."
814453,NWL,NEWELL BRANDS INC
1370431,VEDL,Vedanta Ltd
1530950,POST,"Post Holdings, Inc."
1211876,CHOLF,CHINA OILFIELD SERVICES LTD/FI
1519751,FBHS,"Fortune Brands Home & Security, Inc."
1115837,MBT,MOBILE TELESYSTEMS PJSC
1232524,JAZZ,Jazz Pharmaceuticals plc
48898,HUBB,HUBBELL INC
47518,HRC,"Hill-Rom Holdings, Inc."
852933,CRZBF,COMMERZBANK AKTIENGESELLSCHAFT /FI
1037976,JLL,JONES LANG LASALLE INC
1770450,XRX,Xerox Holdings Corp
1100663,IBB,iSHARES TRUST
94845,LEVI,LEVI STRAUSS & CO
842162,LEA,LEAR CORP
74260,ORI,OLD REPUBLIC INTERNATIONAL CORP
1037038,RL,RALPH LAUREN CORP
1212458,PFPT,PROOFPOINT INC
908255,BWA,BORGWARNER INC
1617640,ZG,"ZILLOW GROUP, INC."
717605,HXL,HEXCEL CORP /DE/
4457,UHAL,AMERCO /NV/
1617640,Z,"ZILLOW GROUP, INC."
842023,TECH,BIO-TECHNE Corp
1144690,FSPKF,FISHER & PAYKEL HEALTHCARE CORP LTD
1289419,MORN,"Morningstar, Inc."
46619,HEIA,HEICO CORP
1298675,CUBE,CubeSmart
1066116,TSU,TIM PARTICIPACOES SA
1390844,WBC,WABCO Holdings Inc.
1177609,FIVE,"FIVE BELOW, INC"
355811,GNTX,GENTEX CORP
1111928,IPGP,IPG PHOTONICS CORP
1173382,CAE,CAE INC
1032975,LOGI,LOGITECH INTERNATIONAL SA
922486,VLEEY,VALEO S A /FI
1616862,AXTA,Axalta Coating Systems Ltd.
1264136,WF,WOORI FINANCIAL GROUP INC.
49279,HUSKF,HUSKY ENERGY INC
873303,SRPT,"Sarepta Therapeutics, Inc."
1166003,XPO,"XPO Logistics, Inc."
915913,ALB,ALBEMARLE CORP
1040971,SLG,SL GREEN REALTY CORP
354908,FLIR,FLIR SYSTEMS INC
1573097,HDS,"HD Supply Holdings, Inc."
900268,NHYDY,NORSK HYDRO A S A
1576789,WIX,Wix.com Ltd.
1370637,ETSY,ETSY INC
317891,RICOF,RICOH CO LTD
861884,RS,RELIANCE STEEL & ALUMINUM CO
1357204,DNKN,"DUNKIN' BRANDS GROUP, INC."
1027664,ESLT,ELBIT SYSTEMS LTD
1472787,FAF,First American Financial Corp
1465128,STWD,"STARWOOD PROPERTY TRUST, INC."
1011218,SWMAF,SWEDISH MATCH CORP
1745041,IAA,"IAA, Inc."
108312,WWD,"Woodward, Inc."
19584,CHE,CHEMED CORP
909037,SQM,CHEMICAL & MINING CO OF CHILE INC
1032033,JSM,SLM Corp
1109354,BRKR,BRUKER CORP
1288784,SBNY,Signature Bank Corp
922486,VLEEF,VALEO S A /FI
1034983,MNBEF,MINEBEA MITSUMI Inc.
1176948,ARES,Ares Management Corp
1170991,DCT,DCT Industrial Trust Inc.
882740,GPOVF,GRUPO CARSO SA DE CV /FI
1070494,ACAD,ACADIA PHARMACEUTICALS INC
1597033,SABR,Sabre Corp
315213,RHI,ROBERT HALF INTERNATIONAL INC.
1585364,PRGO,PERRIGO Co plc
1050797,COLM,COLUMBIA SPORTSWEAR CO
22356,CBSHP,COMMERCE BANCSHARES INC /MO/
1274494,FSLR,"FIRST SOLAR, INC."
1370946,OC,Owens Corning
1174169,AQN,ALGONQUIN POWER & UTILITIES CORP.
1707753,ESTC,Elastic N.V.
313143,HAE,HAEMONETICS CORP
1101215,ADS,ALLIANCE DATA SYSTEMS CORP
919398,TKGBY,TURKIYE GARANTI BANKASI A S /FI
1280452,MPWR,MONOLITHIC POWER SYSTEMS INC
1283630,ACC,AMERICAN CAMPUS COMMUNITIES INC
22356,CBSH,COMMERCE BANCSHARES INC /MO/
1540947,EQM,"EQM Midstream Partners, LP"
1397911,LPLA,LPL Financial Holdings Inc.
1169762,BJINF,BEIJING ENTERPRISES HOLDINGS LTD /FI
1022671,STLD,STEEL DYNAMICS INC
39911,GPS,GAP INC
929128,TABCF,TABCORP HOLDINGS LTD /FI
1012620,GWR,GENESEE & WYOMING INC
1637207,PLNT,"Planet Fitness, Inc."
805022,BPL,"BUCKEYE PARTNERS, L.P."
1613859,PRAH,"PRA Health Sciences, Inc."
769520,MIDD,MIDDLEBY CORP
105016,WSO,WATSCO INC
917688,CDEVF,CITY DEVELOPMENTS LTD /FI
1069157,EWBC,EAST WEST BANCORP INC
1434588,LOPE,"Grand Canyon Education, Inc."
936395,CIEN,CIENA CORP
1034670,ALV,AUTOLIV INC
1012100,SEE,SEALED AIR CORP/DE
1157806,ECA,ENCANA CORP
1308547,DLB,"Dolby Laboratories, Inc."
1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC."
29644,DCI,DONALDSON CO INC
19612,TCF,TCF FINANCIAL CORP
77360,PNR,PENTAIR plc
801667,SVCBF,SVENSKA CELLULOSA AKTIEBOLAGET SCA
726958,CASY,CASEYS GENERAL STORES INC
1116132,TPR,"TAPESTRY, INC."
1004980,PCG,PG&E Corp
701818,KGC,KINROSS GOLD CORP
1492691,KNX,Knight-Swift Transportation Holdings Inc.
1655888,ORCC,Owl Rock Capital Corp
1659939,ENIC,Enel Chile S.A.
1699150,GDI,"GARDNER DENVER HOLDINGS, INC."
1636519,MSG,Madison Square Garden Co
1378946,PBCT,"People's United Financial, Inc."
1556593,NRZ,New Residential Investment Corp.
1135951,RDY,DR REDDYS LABORATORIES LTD
1045450,EPR,EPR PROPERTIES
78239,PVH,PVH CORP. /DE/
939767,EXEL,"EXELIXIS, INC."
825542,SMG,SCOTTS MIRACLE-GRO CO
1500866,INXN,InterXion Holding N.V.
1348036,AVLR,"AVALARA, INC."
1200651,TSYHF,TRAVELSKY TECHNOLOGY LTD
7536,ARW,ARROW ELECTRONICS INC
941221,ICL,ISRAEL CHEMICALS LTD
1356104,MLNX,"Mellanox Technologies, Ltd."
1038572,CBD,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD
1101302,ENTG,ENTEGRIS INC
30625,FLS,FLOWSERVE CORP
1529192,VIPS,Vipshop Holdings Ltd
1286225,RP,"RealPage, Inc."
1594466,PE,"Parsley Energy, Inc."
1076378,CX,CEMEX SAB DE CV
1360604,HTA,"HEALTHCARE TRUST OF AMERICA, INC."
109380,ZBK,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/"
18349,SNV,SYNOVUS FINANCIAL CORP
1232161,SCTBF,SECURITAS AB
1526125,GDS,GDS Holdings Ltd
1453814,MDSO,"Medidata Solutions, Inc."
1167637,JCDXF,JCDECAUX SA /FI
1773383,DT,"Dynatrace, Inc."
1293971,BLUE,"bluebird bio, Inc."
96223,JEF,Jefferies Financial Group Inc.
1071438,BRKMY,BRASKEM SA
1048098,YZCAY,YANZHOU COAL MINING CO LTD
868857,ACM,AECOM
91767,SON,SONOCO PRODUCTS CO
1478320,ADPT,Adaptive Biotechnologies Corp
1660690,VSM,"Versum Materials, Inc."
1591763,ENBL,"Enable Midstream Partners, LP"
1594109,GRUB,GrubHub Inc.
910073,NYCB,NEW YORK COMMUNITY BANCORP INC
935494,NATI,NATIONAL INSTRUMENTS CORP
1486957,BWXT,"BWX Technologies, Inc."
1411207,ALSN,Allison Transmission Holdings Inc
1581068,BRX,Brixmor Property Group Inc.
1131096,ATHN,ATHENAHEALTH INC
875357,BOKF,BOK FINANCIAL CORP ET AL
1633651,TGE,"Tallgrass Energy, LP"
1683541,ACB,AURORA CANNABIS INC
5513,UNM,Unum Group
1526520,TRIP,"TripAdvisor, Inc."
1498828,HHC,Howard Hughes Corp
1014646,ACMUY,ACOM CO LTD /FI
1013857,PEGA,PEGASYSTEMS INC
1278752,AIY,APOLLO INVESTMENT CORP
1057877,IDA,IDACORP INC
1380366,GGNDF,GN STORE NORD A/S
892450,KT,KT CORP
1089990,GEBHF,GENTING BERHAD/ /FI
1728190,HUYA,HUYA Inc.
908732,SHI,SINOPEC SHANGHAI PETROCHEMICAL CO LTD
67716,MDU,MDU RESOURCES GROUP INC
880266,AGCO,AGCO CORP /DE
1091907,WWE,WORLD WRESTLING ENTERTAINMENTINC
39263,CFR,"CULLEN/FROST BANKERS, INC."
1157557,CIG,ENERGY CO OF MINAS GERAIS
1609702,CDK,"CDK Global, Inc."
16058,CACI,CACI INTERNATIONAL INC /DE/
931015,PII,Polaris Inc.
1428669,SWI,"SolarWinds, Inc."
1591698,PCTY,Paylocity Holding Corp
793952,HOG,"HARLEY-DAVIDSON, INC."
1447122,MZDAF,Mazda Motor Corp
1764046,CCC,Clarivate Analytics PLC
26324,CW,CURTISS WRIGHT CORP
719955,WSM,WILLIAMS SONOMA INC
1359841,HBI,Hanesbrands Inc.
1439404,ZNGA,ZYNGA INC
944695,THG,"HANOVER INSURANCE GROUP, INC."
949870,SAM,BOSTON BEER CO INC
1056696,MANH,MANHATTAN ASSOCIATES INC
1682852,MRNA,"Moderna, Inc."
1158463,JBLU,JETBLUE AIRWAYS CORP
926042,TTM,TATA MOTORS LTD/FI
1347557,PAC,Pacific Airport Group
1046257,INGR,Ingredion Inc
1321732,PEN,Penumbra Inc
1073404,GGB,GERDAU S.A.
1120246,AMRN,AMARIN CORP PLC
1069878,TREX,TREX CO INC
1767582,LK,Luckin Coffee Inc.
917520,IART,INTEGRA LIFESCIENCES HOLDINGS CORP
1214816,AXS,AXIS CAPITAL HOLDINGS LTD
763901,BPOP,POPULAR INC
810038,AGPDY,AMER SPORTS CORP /FI
1571123,SAIC,Science Applications International Corp
1482512,HPP,"Hudson Pacific Properties, Inc."
